customer_id,age,income_k,prior_orders,engagement_score,loyalty_index,price_sensitivity,new_customer,weeks_since_purchase,region_score,treatment,response,p_control,p_treat,true_uplift
C00043,37,41.22261745967673,2,0.2823091197462041,0.6943967386631509,0.36376986641042647,0,2.5414815235105124,0.3576279264154971,0,0,0.30567046034879775,0.25582490127123175,-0.04984555907756599
C00044,23,104.20097298769053,1,0.5904441202979928,0.6666543923844759,0.17149349923611296,0,0.8064126097378139,-0.1332997216658097,0,0,0.4312086663453775,0.1969284406858072,-0.23428022565957032
C00045,66,75.17333329789662,3,0.8889033036410285,0.8025444342047336,0.508497910089662,0,7.234055564351441,-0.5164782095508309,0,0,0.5458629615681775,0.39475798366059767,-0.15110497790757982
C00046,41,56.376152113874774,4,0.24311588922316651,1.1505660819678567,0.0,0,13.699919103334153,1.0789491944554621,0,0,0.28128078377934074,0.2040231936625449,-0.07725759011679584
C00047,62,82.3069897661467,0,0.918850514834914,0.6450658962125613,0.17823326278555426,1,6.120261553294031,-0.8837792884193246,0,0,0.3858364910041407,0.3198920293991673,-0.06594446160497341
C00048,52,116.58452800578047,1,0.377759603989018,0.503760302050741,0.29967389326445004,0,16.387572709716306,-0.4552409430160591,1,0,0.15129603840747433,0.11104112550604568,-0.040254912901428644
C00049,57,21.13934032958616,0,0.5291197538290252,0.5879802333790654,0.4829375716463461,1,8.963592274307217,-0.6470297880169557,0,0,0.16025250618213155,0.2941081281942024,0.13385562201207085
C00050,56,43.09411668270686,5,0.42134328703186613,1.2980680258638955,0.8560296704771044,0,14.547790333733712,0.5101692578797279,0,0,0.30543446513920486,0.3696127540488854,0.06417828890968053
C00051,29,59.159179626932506,3,0.7411876878390793,1.3871915554945344,0.4452749300391873,0,5.211394337362178,-1.719458199821009,1,0,0.49350849935132324,0.25744636858760417,-0.23606213076371907
C00052,37,125.91300826816921,3,0.7245071455488465,1.0100564786102821,0.3148855417378258,0,5.288916360401043,-0.49767185185040463,0,1,0.5573422721772697,0.26122373210425653,-0.2961185400730132
C00053,42,92.9124355217403,2,0.5174632691020565,1.0067047983833022,0.801916102708718,0,9.455228516649864,-1.7227652206626862,1,0,0.2765482513486131,0.19365876853363573,-0.08288948281497738
C00054,43,106.48488273291434,4,0.8149961232395602,1.3619782468815003,0.6677268682659454,0,11.41277333172448,-0.3128754752418948,0,1,0.5248850507373658,0.3373216456876687,-0.1875634050496971
C00055,22,53.07549426446555,1,0.8616543206850507,0.9531490966404608,0.32956380698915927,0,8.105213787170234,0.7230490097575197,1,0,0.4096614170812802,0.2937300020911373,-0.11593141499014287
C00056,46,53.65299549242526,1,0.6869828054282733,0.796144397270681,0.9881529407010028,0,10.462327253403926,0.7408964952471109,1,0,0.27727399246619844,0.35625800250126355,0.07898401003506511
C00057,27,97.53878406823588,2,0.5105116389531056,1.0530663105422107,0.1034549272670886,0,11.942429767251163,-0.7275983327674701,1,0,0.2939699543976091,0.1363630278851673,-0.1576069265124418
C00058,55,86.6316812661925,4,0.6135212484211254,1.3604940297056676,0.6578814063115596,0,1.897471601133165,0.5333219529159293,1,1,0.6396084382625546,0.4408304945505693,-0.19877794371198537
C00059,52,100.36468692819554,1,0.46532306719767785,0.41825593032079683,0.3745793183856386,0,7.295312754054299,-0.18516342224493876,0,0,0.2697084413293512,0.18683381315594005,-0.08287462817341112
C00060,64,79.74521225400333,4,0.39721926335856544,0.8575976865189622,0.021714357448593506,0,6.406587354701218,1.3610849730784083,0,0,0.4898056738758131,0.3181136277959428,-0.17169204607987026
C00061,55,92.78802434072955,1,0.3078604157880554,0.3984567749423334,0.7975146771927882,0,6.649389211895658,-0.1299628614739487,0,0,0.2062612852615107,0.21374858880709943,0.0074873035455887416
C00062,37,89.42733437734306,3,0.4307970010849715,0.6730723905439169,0.6441485126064053,0,11.034388642591743,-2.9730473622832214,0,0,0.20302074763545624,0.13887505969345565,-0.0641456879420006
C00063,66,106.77748689437792,3,0.39858756785770794,0.5758926255616941,0.4486201100733031,0,6.476052822088682,0.8946810087109731,1,0,0.4067426579739946,0.3130605051228922,-0.09368215285110243
C00064,39,107.59623189444517,0,0.6990837061401908,0.0,0.7616007898106733,1,0.0,-0.4590991992390889,0,1,0.2992874131966033,0.3786996463815685,0.07941223318496521
C00065,35,39.643584157030446,3,0.7140562777950732,0.6882265188891272,0.4226874354853463,0,7.817406740828374,-0.2741999521494339,0,0,0.3884092342014862,0.3318200951398169,-0.05658913906166929
C00066,63,22.076480450456046,4,0.4922067779299797,1.5855066737253658,0.645238132785336,0,3.6779698437084356,0.33592347224050134,1,0,0.5362549851687725,0.4398721392349154,-0.09638284593385704
C00067,37,113.0488711342422,1,0.31475666267450725,0.2519424345984361,0.4612648720506173,0,11.481659905912728,-1.4247079130747367,0,0,0.1358318494051354,0.1030793226656797,-0.032752526739455695
C00068,23,118.25630261133422,4,0.49394259298211746,1.5663220196918743,0.5726679003492536,0,13.028484959268601,0.07465357487864907,1,1,0.38932769037833,0.22107760275315125,-0.16825008762517873
C00069,42,56.42255545362655,3,0.9709450041419402,1.3689974033953503,0.6771238047263127,0,0.0,0.5344969948855168,0,1,0.7303546874699502,0.5452867361016291,-0.1850679513683211
C00070,58,32.924608616722395,2,0.3732886058921082,0.6275269490100549,0.5958091427515648,0,5.128839649798385,0.36406418946306923,1,0,0.295039966264873,0.3222384977762686,0.02719853151139562
C00071,29,87.77297498820163,1,0.7333133005048441,0.3548336961733247,0.33088831086785686,0,10.766865117096037,-0.598931251033421,0,0,0.25810430052793226,0.18465109901253868,-0.07345320151539358
C00072,42,111.06347033781482,3,0.5156467427322223,0.9279022809431791,0.274749493635182,0,1.9556243239921818,0.9919319635212448,1,1,0.5645525910488541,0.32054855358071616,-0.24400403746813798
C00073,26,135.3326466281608,2,0.7917593105509241,1.4268654246552503,0.9941807796167824,0,12.913304385901052,-0.9974959492459441,1,0,0.383474359552246,0.23216824894372826,-0.15130611060851776
C00074,52,99.45633201884063,0,0.1897576933161178,0.531727455991273,0.7799490489136904,1,14.24658267431111,-0.625521632378334,1,0,0.07800519793861597,0.1708772447281638,0.09287204678954782
C00075,42,74.59193249560055,0,0.45792506807041733,0.41200346422720774,0.9367026884024051,1,8.18992183053382,-0.13600143552714444,1,0,0.14536228047229552,0.3140956997316097,0.1687334192593142
C00076,35,59.992342595623846,2,0.7050171450464825,0.6015957673086079,0.06996888962512528,0,5.130442002407876,0.2954683592718488,1,0,0.4444998185384067,0.282586126756716,-0.16191369178169068
C00077,30,85.32063616677833,1,0.2919387186021762,0.15966270263934404,0.35922178198296917,0,0.0,-0.32454331835599154,0,0,0.2574198140416085,0.18016416576086167,-0.07725564828074685
C00078,47,76.62058829121283,3,0.5478810099107979,0.7377627965849834,0.489853576720731,0,13.070126473805503,1.2285868990015936,0,0,0.3248767335261329,0.3207818414583687,-0.0040948920677642
C00079,52,56.57809863959315,3,0.24363361669411093,1.0422639443612582,0.6948312004587376,0,19.012684893381774,0.29528621360115204,1,0,0.14888329869973446,0.2074392300268696,0.05855593132713513
C00080,65,142.36515822417203,2,0.21011035109011422,0.9255128723447754,0.6183603946476093,0,17.978255991675766,0.07565796369986828,1,0,0.17394001284751173,0.1385380958634856,-0.035401916984026144
C00081,40,134.98471525801966,5,0.6612779627489267,1.4449316808035912,0.5113652080367462,0,8.025132412547475,0.2601361591231718,1,1,0.6075542167442656,0.32589690497790497,-0.2816573117663606
C00082,27,116.809363139552,4,0.677559575058068,1.1523995724127625,0.460220864676241,0,3.5366209114105107,0.7329059309617004,1,0,0.6194896445079237,0.36455425804986025,-0.2549353864580634
C00083,59,59.21618886134443,3,0.5315622488401114,1.3258493107953295,0.32339881359337197,0,13.188121131640663,0.24077489314101702,0,1,0.3667284586873081,0.2633081804156361,-0.103420278271672
C00084,50,108.94054108032381,2,0.6209124217756022,0.581040931115463,0.2958580603583457,0,8.365656119239869,-1.8095168331490818,0,0,0.3385708667072945,0.1688058737967495,-0.16976499291054503
C00085,53,102.90953946594125,2,0.7950074825018983,0.9692114437765152,0.36961568919446164,0,11.390658618217092,1.0895088640288708,0,0,0.4754061005758065,0.32332999099026,-0.15207610958554652
C00086,24,97.39127747771349,3,0.6051819479678788,1.1096279608624418,0.5202569585385078,0,10.513758516484726,0.11967520807609801,1,0,0.38459444843357826,0.255565048420997,-0.12902940001258129
C00087,34,119.99062747722576,1,0.5760372831996008,0.39632781060560074,0.5505517055136697,0,9.465017320899035,0.6848528072217465,0,0,0.2755127838675175,0.22005110445813017,-0.055461679409387316
C00088,56,102.79039200011576,5,0.28088235445572357,0.9516832104939656,0.3002699702091145,0,14.142569017412658,-0.4059435260331593,0,0,0.2850871882524124,0.18875034227876591,-0.0963368459736465
C00089,59,105.7203986165214,7,0.5714547196862955,1.5101566449678208,1.0,0,14.32834034515309,-1.8267165460869084,1,0,0.40613365524076483,0.2939444407718793,-0.11218921446888552
C00090,40,102.83337593442188,2,0.1937587458962142,0.859500773419182,0.41608310073213084,0,6.386561576442187,-2.2789096198743364,0,0,0.21987996604645405,0.10664050234098243,-0.11323946370547161
C00091,58,94.54215942405897,1,0.3868921249590771,0.9487609129835798,0.17618865854126886,0,4.384437643067871,-0.9443677893577699,0,0,0.33779565809833323,0.14767191497316412,-0.1901237431251691
C00092,60,35.05888836800286,5,0.3480463932567842,1.1897329275017283,0.7177307479134406,0,0.0,0.5172942368575506,0,0,0.5297238228107054,0.4681497842014255,-0.0615740386092799
C00093,38,87.3413901674956,4,0.2063737016530543,0.8077256294790939,0.5803912057710549,0,7.2691931995010295,1.2978909549642772,1,0,0.3226097605802021,0.29975080572852036,-0.022858954851681712
C00094,63,69.42662515222449,4,0.5741069243252918,1.0006199244956446,0.5665520294912408,0,3.533374207443331,0.3019712252759173,0,0,0.5496316743278581,0.41925343340207594,-0.13037824092578215
C00095,33,49.16445318607943,4,0.6083378008899444,1.1766899290300405,0.41277759003714576,0,11.095984594985445,-1.0522274093741641,1,1,0.358510934927059,0.2506914763857454,-0.10781945854131358
C00096,31,132.09086534042308,4,0.2119871913784398,0.7414349556746324,0.45113299949834823,0,7.3206653257728505,-0.7841241436436474,1,0,0.2973983369012908,0.164775757802263,-0.1326225790990278
C00097,52,133.41186954479969,2,0.42694623860482506,0.6559521183648136,0.3805370950029838,0,7.862856748513526,1.3607830986511766,1,0,0.38640309454300137,0.25463289501690706,-0.1317701995260943
C00098,50,123.05817680827714,1,0.5490649702045266,0.6951069334043758,0.9127904456218199,0,13.059830478759405,-1.3107808705415498,1,0,0.20122112050008975,0.1666091017028492,-0.034612018797240546
C00099,26,92.1459756719645,3,0.3325648281078754,0.6880953853833145,0.3417543381071379,0,10.986273400168724,2.1017728815143633,0,1,0.2946287808103352,0.2701666250530359,-0.02446215575729932
C00100,59,122.81750338667439,1,0.7437731505641411,0.6904328472695813,0.5369683239480415,0,8.416549700316715,1.8760375258246291,0,0,0.4576920382303026,0.3462642798534141,-0.11142775837688845
C00101,29,85.33748905685111,4,0.8189828853856673,1.2878735427711743,0.5280020337173102,0,17.432128379676296,2.1347220698698854,0,0,0.45120144897314335,0.4036177735838722,-0.04758367538927116
C00102,58,90.67832375313782,3,0.5009781737786975,0.8363427716524884,0.5639618322974671,0,12.690744581665172,0.3807014874844444,1,0,0.32222461503153244,0.2805543602877709,-0.041670254743761515
C00103,20,54.38280162706448,4,0.5804674983604154,1.0449886545162588,0.49640959314448696,0,6.92069573127929,-0.34152481759849457,0,0,0.4065376687522324,0.3019711351425887,-0.10456653360964369
C00104,58,96.11575652596753,2,0.5287881374494492,0.9471402538212884,0.7695665268623149,0,7.14373367023935,0.3563462661515362,1,0,0.39238125705071836,0.3172274395923097,-0.07515381745840866
C00105,57,86.69080599588368,4,0.38615537064192296,0.5669325207373316,0.09259643301691331,0,12.94189846752018,0.9085849510519427,1,0,0.31572595198017445,0.24635216515194885,-0.06937378682822559
C00106,57,48.52574072863499,5,0.25498126888929423,1.4848059164172864,0.31603505656001096,0,10.014228491897434,-0.6507759057903191,1,0,0.3491066726963445,0.22673169473523205,-0.12237497796111244
C00107,51,83.56648086913529,1,0.13302159346822753,0.3136485609019199,0.3802555552813019,0,3.3942014483301133,-1.1012032378261611,0,0,0.18492537576940887,0.13195406499069146,-0.05297131077871742
C00108,42,82.76757221200937,2,0.7940492505255604,1.108041331890799,0.021354292047984932,0,13.473564198890351,-0.2839364940306632,1,0,0.40528128941412395,0.20232266239460428,-0.20295862701951967
C00109,53,135.33171266604992,2,0.5391693016465885,0.9456464220221603,0.5690533871733342,0,15.286161000984393,-0.7723077775323667,0,1,0.27139267787098714,0.16561486089642755,-0.1057778169745596
C00110,33,110.03797319837547,2,0.9186641374552248,0.8719833130837757,0.3500371022874418,0,14.906944340029225,1.2408864786503602,1,0,0.4335317344409329,0.3042299459111876,-0.12930178852974528
C00111,57,85.32047229456104,5,0.41951571596924797,0.9860471479321254,0.5766872637698505,0,16.713745007572317,-0.616429513729315,1,0,0.26322046407424704,0.2333949894946743,-0.02982547457957274
C00112,46,91.96604467443032,4,0.3211703562493962,0.7028104460235904,0.6567168086592867,0,19.345990647784955,0.09564146659734256,0,0,0.1678387131153693,0.20639856967514006,0.03855985655977076
C00113,42,86.23794658691754,4,0.5979799024886981,1.1067179194093766,0.4334647699732176,0,17.649795176614507,0.9830405206078427,1,0,0.33292081979764276,0.2856352367279647,-0.04728558306967806
C00114,44,79.31840842572467,3,0.2848383045941464,0.928429901333367,0.3191341779833425,0,10.70330890879861,1.2798423103458394,1,0,0.29962237843143397,0.246058736591588,-0.053563641839845966
C00115,47,54.692038473127965,2,0.7919416116770471,0.8080157024525793,0.46766026894822194,0,7.957860623545127,0.20855928185472122,1,0,0.43315228731913896,0.35035169450290327,-0.0828005928162357
C00116,21,80.77054742700598,2,0.6152148812050545,0.973394070948367,0.7310036037975087,0,0.0,0.3842962366132518,0,1,0.49820204915695704,0.3577269776425498,-0.14047507151440725
C00117,26,64.10924881372962,3,0.2519060639504958,0.13694924324757218,0.28002103354054236,0,9.054339227200224,-1.0169906275034755,0,1,0.170283954704293,0.15830067001353626,-0.01198328469075674
C00118,31,49.9911649101519,3,0.24496483398141888,0.6273318249922517,0.5070428787651351,0,11.595680294559758,1.023056646923904,0,0,0.1989838399103348,0.2519213303032863,0.05293749039295148
C00119,25,99.31421080733097,2,0.42722411778712716,0.9722024302432359,0.1734391847562008,0,9.217764527136772,1.263523242297267,1,0,0.34569355608884306,0.20805122747242533,-0.13764232861641773
C00120,41,95.95541047813057,5,0.4439080227150715,1.1901881947780697,0.06430445696659551,0,0.0,-1.8703530724191204,0,0,0.5731727588022596,0.20785710347945777,-0.36531565532280186
C00121,52,34.97218968169382,0,0.21349105436231094,0.0,0.26837438659154517,1,7.566893256264632,1.7629458205356219,1,1,0.12111919670921353,0.30952735594941827,0.18840815924020474
C00122,51,81.56483015013644,3,0.9644761596226746,1.0991463141826068,0.4491986689608515,0,12.226660244283408,-0.7006594668703151,1,0,0.5033288625348914,0.3253622626112718,-0.17796659992361957
C00123,42,112.87963880519786,7,0.24880744432365606,0.6895999424756886,0.19656459037284954,0,3.870424825180441,0.5946308881352735,0,1,0.4816994094426225,0.29006839357211195,-0.19163101587051057
C00124,61,114.65826468909698,1,0.5427535129833244,0.33411464213451314,0.28752350014688977,0,9.828456226186004,0.07756172481588772,1,0,0.2818204066268738,0.18914393510001482,-0.09267647152685898
C00125,47,113.72343160078668,2,0.435507120392215,0.9509406834223069,0.21144411332677904,0,11.158135004396254,-0.060375846110576135,0,0,0.316533100630453,0.16625503691999147,-0.1502780637104615
C00126,23,86.08956979324087,0,0.2223873622836504,0.021139829988679915,0.5015372244842365,1,14.589838205128721,-0.20651797827686397,0,0,0.059075157709706255,0.1522399667353865,0.09316480902568025
C00127,56,61.33873081686377,2,0.15360658671319624,0.3590688495345908,0.6652683576188452,0,17.563026963970117,-0.9925633320235557,0,0,0.08499642914292536,0.13836427077437938,0.05336784163145401
C00128,47,54.65643283397431,5,0.8288780613807515,0.9387054992764614,0.7201887953565834,0,7.110869686946668,0.5238280106479776,1,1,0.5647700374404024,0.5173176682418665,-0.047452369198535904
C00129,50,94.64893733301001,2,0.4213591486941552,0.26830991324247583,0.3999941386703736,0,9.918786908953509,-0.28604466875568385,1,0,0.23802821800258597,0.20051043704688343,-0.037517780955702545
C00130,47,95.61984096222457,5,0.3153672372565754,1.4340377225923697,0.09820092046823113,0,10.075345862787605,-1.3094223213243914,0,1,0.38808844551299443,0.15724292125079065,-0.23084552426220378
C00131,46,121.04527112494183,1,0.5114759240312193,0.7179304631888048,0.0661586732638748,0,12.246874296941836,-1.0350046884490358,0,0,0.24734696895958977,0.10646369776228297,-0.14088327119730681
C00132,24,115.79943020957833,2,0.7894225506877698,0.6277071551559695,0.5428072799589895,0,11.687015428206728,-1.2924462636913838,0,0,0.3201916895387583,0.19705650546645384,-0.12313518407230448
C00133,46,81.29759761712718,6,0.33586392964759015,1.1742548493423877,0.16090720447251725,0,16.125027801498852,-0.5245905503020182,1,0,0.29093541992876604,0.183281004757279,-0.10765441517148705
C00134,58,50.162235391895656,5,0.5056312426256085,1.2719303462195104,0.6127333307155528,0,0.0,0.4850993084323594,0,1,0.6197708315538575,0.4785731648859738,-0.1411976666678837
C00135,34,76.06501528369486,4,0.7059640048081107,0.950441070566894,0.7894997116966914,0,11.090105391114964,-0.71111805059888,1,0,0.37776565669577433,0.3262084087205567,-0.05155724797521766
C00136,48,91.08247345469469,2,0.5916735911371035,0.3027192224744274,0.7073789926475376,0,11.437055045121168,0.9754415567366225,1,0,0.28019128797034687,0.32476106285591294,0.04456977488556607
C00137,21,79.34166912909669,1,0.524939199927965,0.5339018030861148,0.4223662186078063,0,7.823853837350171,-0.11921447941736316,0,1,0.24192650136194274,0.1849082874854915,-0.05701821387645123
C00138,36,68.81896497382564,5,0.8259796506205678,1.662636878508736,0.6997877320821995,0,0.0,-0.2894049218413703,1,1,0.7359740141426778,0.4870344717686936,-0.24893954237398425
C00139,40,92.08077481915717,2,0.1735400378858836,0.6381193583469013,0.4078739253735064,0,8.69501944613183,0.01676543029606905,1,0,0.20794556722771754,0.1633904209742883,-0.04455514625342924
C00140,67,70.8891832405029,6,0.3226364493638755,1.5407866834084432,0.16689798929466512,0,5.447196186550126,1.395154931756322,1,0,0.5905821397805611,0.37082605580821737,-0.2197560839723437
C00141,30,67.41414965568953,7,0.9033069822672478,1.54909092125548,0.7218524280066935,0,17.38977704961862,-1.3713386919423076,1,1,0.4484731768535773,0.33334889849635196,-0.11512427835722533
C00142,33,93.7206793604963,3,0.7459391943958267,1.1139298732536047,0.7669361021956627,0,10.876456849139366,1.6563669714191442,0,0,0.4717011355296781,0.4208514125049573,-0.050849723024720794
C00143,39,73.74420775638227,3,0.4521294437181057,0.8119842417312989,0.30048173866209477,0,5.022575862528701,0.960160108924635,1,1,0.42798195351291485,0.3090766062261492,-0.11890534728676566
C00144,67,91.83492289139386,4,0.5475655236203076,1.1088689713409325,0.6287556802130883,0,0.0,-0.02165649503739868,0,1,0.62588898441465,0.4176412970318139,-0.2082476873828361
C00145,60,92.64971263985943,4,0.6770594576581396,1.1748491848350704,0.3250070689443963,0,11.953088411091876,1.1830256847701135,1,1,0.5183302764525449,0.3628278836772473,-0.15550239277529765
C00146,21,53.09598796943591,4,0.8618522533683802,1.2012771448744064,0.6726573575924243,0,12.480745968718232,-0.32247285207431253,0,0,0.42557211786160676,0.3585685322743653,-0.06700358558724145
